,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1346,2023,Entry Level,Full-time,Data Engineering,25000,EUR,26827,DE,Full-Remote,DE,Large
1347,2022,Entry Level,Full-time,Data Science,180000,USD,180000,US,Full-Remote,US,Medium
1348,2023,Mid Level,Full-time,Data Science,85000,USD,85000,US,On-Site,US,Medium
1349,2023,Mid Level,Full-time,Data Science,70000,USD,70000,US,On-Site,US,Medium
1350,2023,Senior Level,Full-time,Other,135000,USD,135000,US,Full-Remote,US,Medium
1351,2023,Senior Level,Full-time,Other,100000,USD,100000,US,Full-Remote,US,Medium
1352,2023,Executive Level,Full-time,Top Level Management,155000,USD,155000,US,On-Site,US,Medium
1353,2023,Executive Level,Full-time,Top Level Management,140000,USD,140000,US,On-Site,US,Medium
1354,2023,Senior Level,Full-time,Machine Learning,204500,USD,204500,US,On-Site,US,Medium
1355,2023,Senior Level,Full-time,Machine Learning,142200,USD,142200,US,On-Site,US,Medium
1356,2023,Senior Level,Full-time,Data Engineering,226700,USD,226700,US,On-Site,US,Medium
1357,2023,Senior Level,Full-time,Data Engineering,133300,USD,133300,US,On-Site,US,Medium
1358,2023,Senior Level,Full-time,Data Science,225000,USD,225000,US,Full-Remote,US,Medium
1359,2023,Senior Level,Full-time,Data Science,156400,USD,156400,US,Full-Remote,US,Medium
1360,2023,Senior Level,Full-time,Data Engineering,163800,USD,163800,US,On-Site,US,Medium
1361,2023,Senior Level,Full-time,Data Engineering,126000,USD,126000,US,On-Site,US,Medium
1362,2023,Senior Level,Full-time,Machine Learning,163800,USD,163800,US,On-Site,US,Medium
1363,2023,Senior Level,Full-time,Machine Learning,126000,USD,126000,US,On-Site,US,Medium
1364,2023,Senior Level,Full-time,Machine Learning,220000,USD,220000,US,On-Site,US,Medium
1365,2023,Senior Level,Full-time,Machine Learning,150000,USD,150000,US,On-Site,US,Medium
1366,2023,Senior Level,Full-time,Data Engineering,145000,USD,145000,US,On-Site,US,Medium
1367,2023,Senior Level,Full-time,Data Engineering,115000,USD,115000,US,On-Site,US,Medium
1368,2023,Senior Level,Full-time,Top Level Management,204500,USD,204500,US,On-Site,US,Medium
1369,2023,Senior Level,Full-time,Top Level Management,138900,USD,138900,US,On-Site,US,Medium
1370,2023,Mid Level,Full-time,Data Engineering,162500,USD,162500,US,On-Site,US,Medium
1371,2023,Mid Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
1372,2023,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,Full-Remote,US,Medium
1373,2023,Senior Level,Full-time,Data Engineering,107000,USD,107000,US,Full-Remote,US,Medium
1374,2023,Executive Level,Full-time,Data Engineering,175000,USD,175000,US,On-Site,US,Medium
1375,2023,Executive Level,Full-time,Data Engineering,110000,USD,110000,US,On-Site,US,Medium
1376,2023,Senior Level,Full-time,Data Engineering,226700,USD,226700,US,On-Site,US,Medium
1377,2023,Senior Level,Full-time,Data Engineering,133300,USD,133300,US,On-Site,US,Medium
1378,2023,Senior Level,Full-time,Data Engineering,252000,USD,252000,US,On-Site,US,Medium
1379,2023,Senior Level,Full-time,Data Engineering,129000,USD,129000,US,On-Site,US,Medium
1380,2023,Senior Level,Full-time,Machine Learning,150000,USD,150000,US,On-Site,US,Medium
1381,2023,Senior Level,Full-time,Machine Learning,125000,USD,125000,US,On-Site,US,Medium
1382,2023,Senior Level,Full-time,Data Engineering,252000,USD,252000,US,On-Site,US,Medium
1383,2023,Senior Level,Full-time,Data Engineering,129000,USD,129000,US,On-Site,US,Medium
1384,2023,Senior Level,Full-time,Data Science,225000,USD,225000,US,On-Site,US,Medium
1385,2023,Senior Level,Full-time,Data Science,156400,USD,156400,US,On-Site,US,Medium
1386,2022,Mid Level,Full-time,Data Science,23000,USD,23000,IN,Full-Remote,IN,Large
1387,2023,Mid Level,Full-time,Machine Learning,110000,USD,110000,US,Full-Remote,US,Large
1388,2023,Senior Level,Full-time,Data Engineering,265000,USD,265000,US,Full-Remote,US,Medium
1389,2023,Senior Level,Full-time,Data Engineering,182750,USD,182750,US,Full-Remote,US,Medium
1390,2023,Mid Level,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,Medium
1391,2023,Mid Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
1392,2023,Senior Level,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,Medium
1393,2023,Senior Level,Full-time,Data Analyst,106800,USD,106800,US,On-Site,US,Medium
1394,2023,Senior Level,Full-time,Data Engineering,137500,USD,137500,US,On-Site,US,Medium
1395,2023,Senior Level,Full-time,Data Engineering,81500,USD,81500,US,On-Site,US,Medium
1396,2023,Executive Level,Full-time,Top Level Management,314100,USD,314100,US,On-Site,US,Medium
1397,2023,Executive Level,Full-time,Top Level Management,195800,USD,195800,US,On-Site,US,Medium
1398,2023,Senior Level,Full-time,Data Science,205000,USD,205000,US,On-Site,US,Medium
1399,2023,Senior Level,Full-time,Data Science,180000,USD,180000,US,On-Site,US,Medium
1400,2023,Senior Level,Full-time,Data Science,165000,USD,165000,US,Full-Remote,US,Medium
1401,2023,Senior Level,Full-time,Data Science,144000,USD,144000,US,Full-Remote,US,Medium
1402,2023,Entry Level,Full-time,Other,160000,USD,160000,US,On-Site,US,Medium
1403,2023,Entry Level,Full-time,Other,100000,USD,100000,US,On-Site,US,Medium
1404,2023,Executive Level,Full-time,Data Engineering,200000,USD,200000,US,On-Site,US,Medium
1405,2023,Executive Level,Full-time,Data Engineering,145000,USD,145000,US,On-Site,US,Medium
1406,2023,Mid Level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,Medium
1407,2023,Mid Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
1408,2023,Senior Level,Full-time,Top Level Management,199000,USD,199000,US,On-Site,US,Medium
1409,2023,Senior Level,Full-time,Top Level Management,112000,USD,112000,US,On-Site,US,Medium
1410,2023,Senior Level,Full-time,Data Science,105000,USD,105000,US,On-Site,US,Medium
1411,2023,Senior Level,Full-time,Data Science,70000,USD,70000,US,On-Site,US,Medium
1412,2023,Entry Level,Full-time,Data Engineering,130000,USD,130000,SE,Full-Remote,SE,Small
1413,2023,Senior Level,Full-time,Data Analyst,180180,USD,180180,US,On-Site,US,Medium
1414,2023,Senior Level,Full-time,Data Analyst,106020,USD,106020,US,On-Site,US,Medium
1415,2023,Entry Level,Full-time,Data Engineering,160000,USD,160000,US,On-Site,US,Medium
1416,2023,Entry Level,Full-time,Data Engineering,135000,USD,135000,US,On-Site,US,Medium
1417,2023,Senior Level,Full-time,Data Science,183000,USD,183000,US,On-Site,US,Medium
1418,2023,Senior Level,Full-time,Data Science,134000,USD,134000,US,On-Site,US,Medium
1419,2023,Senior Level,Full-time,Machine Learning,220000,USD,220000,US,On-Site,US,Medium
1420,2023,Senior Level,Full-time,Machine Learning,150000,USD,150000,US,On-Site,US,Medium
1421,2023,Senior Level,Full-time,Data Science,350000,USD,350000,US,On-Site,US,Large
1422,2023,Senior Level,Full-time,Data Science,262500,USD,262500,US,On-Site,US,Large
1423,2023,Senior Level,Full-time,Data Analyst,122000,USD,122000,US,On-Site,US,Medium
1424,2023,Senior Level,Full-time,Data Analyst,94000,USD,94000,US,On-Site,US,Medium
1425,2023,Senior Level,Full-time,Machine Learning,276000,USD,276000,US,On-Site,US,Medium
1426,2023,Senior Level,Full-time,Machine Learning,184000,USD,184000,US,On-Site,US,Medium
1427,2023,Executive Level,Full-time,Data Engineering,310000,USD,310000,US,Full-Remote,US,Medium
1428,2023,Executive Level,Full-time,Data Engineering,239000,USD,239000,US,Full-Remote,US,Medium
1429,2023,Senior Level,Full-time,Data Science,225000,USD,225000,US,Full-Remote,US,Medium
1430,2023,Senior Level,Full-time,Data Science,156400,USD,156400,US,Full-Remote,US,Medium
1431,2023,Mid Level,Full-time,Machine Learning,180000,USD,180000,US,Full-Remote,US,Medium
1432,2023,Mid Level,Full-time,Machine Learning,150000,USD,150000,US,Full-Remote,US,Medium
1433,2023,Senior Level,Full-time,Data Science,228000,USD,228000,US,On-Site,US,Medium
1434,2023,Senior Level,Full-time,Data Science,152000,USD,152000,US,On-Site,US,Medium
1435,2023,Senior Level,Full-time,Data Science,209450,USD,209450,US,Full-Remote,US,Medium
1436,2023,Senior Level,Full-time,Data Science,158677,USD,158677,US,Full-Remote,US,Medium
1437,2023,Senior Level,Full-time,Data Analyst,175000,USD,175000,US,On-Site,US,Medium
1438,2023,Senior Level,Full-time,Data Analyst,145000,USD,145000,US,On-Site,US,Medium
1439,2023,Senior Level,Full-time,Data Engineering,240000,USD,240000,US,On-Site,US,Medium
1440,2023,Senior Level,Full-time,Data Engineering,170000,USD,170000,US,On-Site,US,Medium
1441,2023,Mid Level,Full-time,Data Analyst,103200,USD,103200,US,On-Site,US,Medium
1442,2023,Mid Level,Full-time,Data Analyst,61200,USD,61200,US,On-Site,US,Medium
1443,2022,Mid Level,Full-time,Data Science,155000,USD,155000,US,Full-Remote,US,Large
1444,2021,Entry Level,Full-time,Data Engineering,90000,SGD,66970,SG,Half-Remote,SG,Large
1445,2023,Senior Level,Full-time,Data Science,59000,EUR,63312,CY,Half-Remote,EE,Large
1446,2023,Senior Level,Full-time,Data Science,237000,USD,237000,US,Full-Remote,US,Medium
1447,2023,Senior Level,Full-time,Data Science,145000,USD,145000,US,Full-Remote,US,Medium
1448,2023,Senior Level,Full-time,Data Science,240000,USD,240000,US,Full-Remote,US,Medium
1449,2023,Senior Level,Full-time,Data Science,139000,USD,139000,US,Full-Remote,US,Medium
1450,2023,Senior Level,Full-time,Data Architecture,174500,USD,174500,US,On-Site,US,Medium
1451,2023,Senior Level,Full-time,Data Architecture,113000,USD,113000,US,On-Site,US,Medium
1452,2023,Senior Level,Full-time,Data Analyst,130000,USD,130000,US,Full-Remote,US,Medium
1453,2023,Senior Level,Full-time,Data Analyst,87000,USD,87000,US,Full-Remote,US,Medium
1454,2023,Senior Level,Full-time,Data Analyst,160000,USD,160000,US,Full-Remote,US,Medium
1455,2023,Senior Level,Full-time,Data Analyst,108000,USD,108000,US,Full-Remote,US,Medium
1456,2023,Senior Level,Full-time,Data Engineering,165000,USD,165000,US,Full-Remote,US,Medium
1457,2023,Senior Level,Full-time,Data Engineering,107250,USD,107250,US,Full-Remote,US,Medium
1458,2023,Senior Level,Full-time,Data Engineering,300000,USD,300000,US,On-Site,US,Medium
1459,2023,Senior Level,Full-time,Data Engineering,119000,USD,119000,US,On-Site,US,Medium
1460,2023,Senior Level,Full-time,Data Science,285800,USD,285800,US,Full-Remote,US,Medium
1461,2023,Senior Level,Full-time,Data Science,154600,USD,154600,US,Full-Remote,US,Medium
1462,2023,Mid Level,Full-time,Top Level Management,5000000,INR,60795,IN,Half-Remote,IN,Large
1463,2023,Entry Level,Full-time,Data Analyst,30000,USD,30000,AR,Full-Remote,US,Small
1464,2023,Mid Level,Full-time,Top Level Management,220000,USD,220000,US,On-Site,US,Medium
1465,2023,Mid Level,Full-time,Top Level Management,195000,USD,195000,US,On-Site,US,Medium
1466,2023,Senior Level,Full-time,Top Level Management,168400,USD,168400,US,On-Site,US,Medium
1467,2023,Senior Level,Full-time,Top Level Management,105200,USD,105200,US,On-Site,US,Medium
1468,2023,Mid Level,Full-time,Data Analyst,206000,USD,206000,US,On-Site,US,Medium
1469,2023,Mid Level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,Medium
1470,2023,Senior Level,Full-time,Data Analyst,200000,USD,200000,US,Full-Remote,US,Medium
1471,2023,Senior Level,Full-time,Data Analyst,175000,USD,175000,US,Full-Remote,US,Medium
1472,2023,Senior Level,Full-time,Data Analyst,231250,USD,231250,US,Full-Remote,US,Medium
1473,2023,Senior Level,Full-time,Data Analyst,138750,USD,138750,US,Full-Remote,US,Medium
1474,2023,Senior Level,Full-time,Data Engineering,153000,USD,153000,CA,Full-Remote,CA,Medium
1475,2023,Senior Level,Full-time,Data Engineering,94000,USD,94000,CA,Full-Remote,CA,Medium
1476,2023,Senior Level,Full-time,Data Engineering,240500,USD,240500,US,On-Site,US,Large
1477,2023,Senior Level,Full-time,Data Engineering,123700,USD,123700,US,On-Site,US,Large
1478,2023,Senior Level,Full-time,Data Engineering,160000,USD,160000,US,Full-Remote,US,Medium
1479,2023,Senior Level,Full-time,Data Engineering,90000,USD,90000,US,Full-Remote,US,Medium
1480,2023,Entry Level,Full-time,Data Science,124234,USD,124234,US,On-Site,US,Medium
1481,2023,Entry Level,Full-time,Data Science,74540,USD,74540,US,On-Site,US,Medium
1482,2023,Mid Level,Full-time,Data Analyst,109000,USD,109000,US,On-Site,US,Medium
1483,2023,Mid Level,Full-time,Data Analyst,79000,USD,79000,US,On-Site,US,Medium
1484,2022,Senior Level,Full-time,Machine Learning,80000,EUR,84053,FR,Half-Remote,FR,Large
1485,2023,Mid Level,Full-time,Machine Learning,50000,USD,50000,AM,On-Site,AM,Small
1486,2023,Senior Level,Full-time,Data Science,275300,USD,275300,US,Full-Remote,US,Medium
1487,2023,Senior Level,Full-time,Data Science,183500,USD,183500,US,Full-Remote,US,Medium
1488,2023,Senior Level,Full-time,Data Science,275300,USD,275300,US,Full-Remote,US,Medium
1489,2023,Senior Level,Full-time,Data Science,183500,USD,183500,US,Full-Remote,US,Medium
1490,2023,Senior Level,Full-time,Data Analyst,160000,USD,160000,US,Full-Remote,US,Medium
1491,2023,Senior Level,Full-time,Data Analyst,125600,USD,125600,US,Full-Remote,US,Medium
1492,2023,Senior Level,Full-time,Data Engineering,170000,USD,170000,US,On-Site,US,Medium
1493,2023,Senior Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
1494,2023,Senior Level,Full-time,Data Engineering,225000,USD,225000,US,On-Site,US,Medium
1495,2023,Senior Level,Full-time,Data Engineering,140000,USD,140000,US,On-Site,US,Medium
1496,2023,Senior Level,Full-time,Data Analyst,141290,USD,141290,US,On-Site,US,Medium
1497,2023,Senior Level,Full-time,Data Analyst,74178,USD,74178,US,On-Site,US,Medium
1498,2023,Senior Level,Full-time,Data Science,150000,USD,150000,US,On-Site,US,Medium
1499,2023,Senior Level,Full-time,Data Science,120000,USD,120000,US,On-Site,US,Medium
1500,2023,Senior Level,Full-time,Data Engineering,85000,USD,85000,US,Full-Remote,US,Medium
1501,2023,Senior Level,Full-time,Data Engineering,75000,USD,75000,US,Full-Remote,US,Medium
1502,2023,Senior Level,Full-time,Data Engineering,220000,USD,220000,US,On-Site,US,Medium
1503,2023,Senior Level,Full-time,Data Engineering,160000,USD,160000,US,On-Site,US,Medium
1504,2023,Senior Level,Full-time,Data Engineering,205600,USD,205600,US,Full-Remote,US,Medium
1505,2023,Senior Level,Full-time,Data Engineering,107500,USD,107500,US,Full-Remote,US,Medium
1506,2023,Mid Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
1507,2023,Mid Level,Full-time,Data Engineering,95000,USD,95000,US,On-Site,US,Medium
1508,2023,Senior Level,Full-time,Data Engineering,185900,USD,185900,US,On-Site,US,Medium
1509,2023,Senior Level,Full-time,Data Engineering,129300,USD,129300,US,On-Site,US,Medium
1510,2023,Senior Level,Full-time,Data Engineering,160000,USD,160000,US,Full-Remote,US,Medium
1511,2023,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,Full-Remote,US,Medium
1512,2023,Entry Level,Full-time,Data Science,1060000,INR,12888,IN,Half-Remote,IN,Small
1513,2023,Mid Level,Full-time,Data Engineering,250000,USD,250000,US,On-Site,US,Medium
1514,2023,Mid Level,Full-time,Data Engineering,175000,USD,175000,US,On-Site,US,Medium
1515,2023,Senior Level,Full-time,Data Science,136000,USD,136000,US,Full-Remote,US,Medium
1516,2023,Senior Level,Full-time,Data Science,104000,USD,104000,US,Full-Remote,US,Medium
1517,2023,Mid Level,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,Medium
1518,2023,Mid Level,Full-time,Data Analyst,52500,USD,52500,US,On-Site,US,Medium
1519,2023,Senior Level,Full-time,Data Science,110000,USD,110000,US,Full-Remote,US,Medium
1520,2023,Senior Level,Full-time,Data Science,84000,USD,84000,US,Full-Remote,US,Medium
1521,2023,Senior Level,Full-time,Data Analyst,125000,USD,125000,US,On-Site,US,Medium
1522,2023,Senior Level,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,Medium
1523,2023,Mid Level,Full-time,Data Analyst,90000,USD,90000,US,On-Site,US,Medium
1524,2023,Mid Level,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,Medium
1525,2023,Senior Level,Full-time,Machine Learning,200000,USD,200000,US,On-Site,US,Medium
1526,2023,Senior Level,Full-time,Machine Learning,135000,USD,135000,US,On-Site,US,Medium
1527,2022,Entry Level,Full-time,Data Analyst,48000,USD,48000,US,Half-Remote,US,Large
1528,2023,Entry Level,Full-time,Machine Learning,120000,USD,120000,BA,Half-Remote,BA,Small
1529,2023,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
1530,2023,Senior Level,Full-time,Data Engineering,75000,USD,75000,US,On-Site,US,Medium
1531,2023,Senior Level,Full-time,Data Engineering,252000,USD,252000,US,On-Site,US,Medium
1532,2023,Senior Level,Full-time,Data Engineering,129000,USD,129000,US,On-Site,US,Medium
1533,2023,Mid Level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,Medium
1534,2023,Mid Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
1535,2023,Senior Level,Full-time,Data Engineering,226700,USD,226700,US,On-Site,US,Medium
1536,2023,Senior Level,Full-time,Data Engineering,133300,USD,133300,US,On-Site,US,Medium
1537,2023,Senior Level,Full-time,Data Science,190000,USD,190000,US,On-Site,US,Medium
1538,2023,Senior Level,Full-time,Data Science,165000,USD,165000,US,On-Site,US,Medium
1539,2023,Senior Level,Full-time,Data Engineering,170000,USD,170000,US,Full-Remote,US,Medium
1540,2023,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,Full-Remote,US,Medium
1541,2023,Mid Level,Full-time,Data Engineering,150000,USD,150000,US,On-Site,US,Medium
1542,2023,Mid Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
1543,2023,Senior Level,Full-time,Data Science,225000,USD,225000,US,On-Site,US,Medium
1544,2023,Senior Level,Full-time,Data Science,156400,USD,156400,US,On-Site,US,Medium
1545,2023,Senior Level,Full-time,Machine Learning,200000,USD,200000,US,Full-Remote,US,Small
1546,2023,Mid Level,Full-time,Data Science,80000,USD,80000,KE,Full-Remote,KE,Small
1547,2023,Entry Level,Full-time,Data Analyst,12000,EUR,12877,GR,Half-Remote,GR,Large
1548,2022,Entry Level,Full-time,Machine Learning,6000,EUR,6304,MK,On-Site,MK,Small
1549,2023,Mid Level,Full-time,Data Analyst,1440000,INR,17509,IN,Half-Remote,SG,Medium
1550,2023,Senior Level,Full-time,Data Science,257000,USD,257000,US,On-Site,US,Medium
1551,2023,Senior Level,Full-time,Data Science,134000,USD,134000,US,On-Site,US,Medium
1552,2023,Senior Level,Full-time,Data Science,72000,EUR,77262,LV,On-Site,LV,Medium
1553,2023,Senior Level,Full-time,Data Science,36000,EUR,38631,LV,On-Site,LV,Medium
1554,2023,Senior Level,Full-time,Data Engineering,205600,USD,205600,US,On-Site,US,Large
